Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,Element,Value
Brunei Darussalam,BRN,2009,7.744925,0.0,1.754236,5.595976,0.0,0.394713,0.0,19.842958,Temperature change,0.8918823529411766
Brunei Darussalam,BRN,2010,8.017382,0.0,1.590176,6.126208,0.0,0.300998,0.0,20.243205,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2010,8.017382,0.0,1.590176,6.126208,0.0,0.300998,0.0,20.243205,Temperature change,0.9776470588235294
Brunei Darussalam,BRN,2011,9.555439,0.0,1.956576,7.287696,0.0,0.311167,0.0,23.798995,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2011,9.555439,0.0,1.956576,7.287696,0.0,0.311167,0.0,23.798995,Temperature change,0.7521764705882353
Brunei Darussalam,BRN,2012,9.499828,0.0,2.06571,7.112781,0.0,0.321337,0.0,23.362109,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2012,9.499828,0.0,2.06571,7.112781,0.0,0.321337,0.0,23.362109,Temperature change,0.934
Brunei Darussalam,BRN,2013,7.626055,0.0,1.656128,5.62424,0.0,0.345687,0.0,18.52324,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2013,7.626055,0.0,1.656128,5.62424,0.0,0.345687,0.0,18.52324,Temperature change,1.1904117647058825
Brunei Darussalam,BRN,2014,8.830992,0.0,1.689104,6.771072,0.0,0.370816,0.0,21.194924,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2014,8.830992,0.0,1.689104,6.771072,0.0,0.370816,0.0,21.194924,Temperature change,1.0103529411764705
Brunei Darussalam,BRN,2015,6.93329,0.0,1.645136,4.89144,0.0,0.396714,0.0,16.451546,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2015,6.93329,0.0,1.645136,4.89144,0.0,0.396714,0.0,16.451546,Temperature change,1.3319411764705882
Brunei Darussalam,BRN,2016,7.632908,0.0,1.803499,5.340849,0.0,0.488559,0.0,17.917876,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2016,7.632908,0.0,1.803499,5.340849,0.0,0.488559,0.0,17.917876,Temperature change,1.7286470588235294
Brunei Darussalam,BRN,2017,9.309384,0.0,1.927264,6.822368,0.0,0.559752,0.0,21.635844,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2017,9.309384,0.0,1.927264,6.822368,0.0,0.559752,0.0,21.635844,Temperature change,1.4436470588235293
Brunei Darussalam,BRN,2018,9.344461,0.0,1.905999,7.02654,0.0,0.411922,0.0,21.517431,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2018,9.344461,0.0,1.905999,7.02654,0.0,0.411922,0.0,21.517431,Temperature change,1.4365882352941175
Brunei Darussalam,BRN,2019,10.732756,0.604763,3.577267,5.974329,0.0,0.576397,0.0,24.501325,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2019,10.732756,0.604763,3.577267,5.974329,0.0,0.576397,0.0,24.501325,Temperature change,1.6211176470588236
Brunei Darussalam,BRN,2020,11.10193,2.132448,3.35256,5.33112,0.0,0.285802,0.0,25.133125,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2020,11.10193,2.132448,3.35256,5.33112,0.0,0.285802,0.0,25.133125,Temperature change,1.7755882352941177
Brunei Darussalam,BRN,2021,11.326961,2.193961,3.52341,5.204189,0.0,0.405401,0.0,25.432527,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2021,11.326961,2.193961,3.52341,5.204189,0.0,0.405401,0.0,25.432527,Temperature change,1.4863529411764709
Brunei Darussalam,BRN,2022,10.773449,2.173457,3.478608,4.950326,0.0,0.171058,0.0,23.994211,Standard Deviation,0.3014117647058824
Brunei Darussalam,BRN,2022,10.773449,2.173457,3.478608,4.950326,0.0,0.171058,0.0,23.994211,Temperature change,1.3757058823529411
Burundi,BDI,1961,0.047737,0.002512,0.045224,0.0,0.0,0.0,0.0,0.016952,Standard Deviation,0.401
Burundi,BDI,1961,0.047737,0.002512,0.045224,0.0,0.0,0.0,0.0,0.016952,Temperature change,-0.0131176470588235
Burundi,BDI,1962,0.043968,0.0,0.043968,0.0,0.0,0.0,0.0,0.015228,Standard Deviation,0.401
Burundi,BDI,1962,0.043968,0.0,0.043968,0.0,0.0,0.0,0.0,0.015228,Temperature change,-0.5095882352941177
Burundi,BDI,1963,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.016157,Standard Deviation,0.401
Burundi,BDI,1963,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.016157,Temperature change,0.0175294117647058
Burundi,BDI,1964,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.015703,Standard Deviation,0.401
Burundi,BDI,1964,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.015703,Temperature change,-0.2411176470588235
Burundi,BDI,1965,0.03664,0.0,0.03664,0.0,0.0,0.0,0.0,0.011751,Standard Deviation,0.401
Burundi,BDI,1965,0.03664,0.0,0.03664,0.0,0.0,0.0,0.0,0.011751,Temperature change,-0.2238235294117647
Burundi,BDI,1966,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.014916,Standard Deviation,0.401
Burundi,BDI,1966,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.014916,Temperature change,-0.0005294117647058
Burundi,BDI,1967,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.014546,Standard Deviation,0.401
Burundi,BDI,1967,0.047632,0.0,0.047632,0.0,0.0,0.0,0.0,0.014546,Temperature change,-0.261
Burundi,BDI,1968,0.05496,0.0,0.05496,0.0,0.0,0.0,0.0,0.016394,Standard Deviation,0.401
Burundi,BDI,1968,0.05496,0.0,0.05496,0.0,0.0,0.0,0.0,0.016394,Temperature change,-0.2761764705882353
Burundi,BDI,1969,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.021399,Standard Deviation,0.401
Burundi,BDI,1969,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.021399,Temperature change,0.1943529411764706
Burundi,BDI,1970,0.062288,0.0,0.062288,0.0,0.0,0.0,0.0,0.017808,Standard Deviation,0.401
Burundi,BDI,1970,0.062288,0.0,0.062288,0.0,0.0,0.0,0.0,0.017808,Temperature change,0.2421176470588235
Burundi,BDI,1971,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.020457,Standard Deviation,0.401
Burundi,BDI,1971,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.020457,Temperature change,-0.3188235294117647
Burundi,BDI,1972,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.020474,Standard Deviation,0.401
Burundi,BDI,1972,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.020474,Temperature change,0.224235294117647
Burundi,BDI,1973,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.020518,Standard Deviation,0.401
Burundi,BDI,1973,0.07328,0.0,0.07328,0.0,0.0,0.0,0.0,0.020518,Temperature change,0.5390588235294117
Burundi,BDI,1974,0.0916,0.0,0.0916,0.0,0.0,0.0,0.0,0.025027,Standard Deviation,0.401
Burundi,BDI,1974,0.0916,0.0,0.0916,0.0,0.0,0.0,0.0,0.025027,Temperature change,0.1697647058823529
Burundi,BDI,1975,0.076944,0.0,0.076944,0.0,0.0,0.0,0.0,0.020523,Standard Deviation,0.4016666666666666
Burundi,BDI,1975,0.076944,0.0,0.076944,0.0,0.0,0.0,0.0,0.020523,Temperature change,-0.0323333333333333
Burundi,BDI,1979,0.10992,0.003664,0.106256,0.0,0.0,0.0,0.0,0.026567,Standard Deviation,0.4222857142857142
Burundi,BDI,1979,0.10992,0.003664,0.106256,0.0,0.0,0.0,0.0,0.026567,Temperature change,0.6782857142857143
Burundi,BDI,1980,0.14656,0.007149,0.139411,0.0,0.0,0.0,0.0,0.033982,Standard Deviation,0.421
Burundi,BDI,1980,0.14656,0.007149,0.139411,0.0,0.0,0.0,0.0,0.033982,Temperature change,0.9605
Burundi,BDI,1981,0.157552,0.007328,0.150224,0.0,0.0,0.0,0.0,0.035084,Standard Deviation,0.4055714285714286
Burundi,BDI,1981,0.157552,0.007328,0.150224,0.0,0.0,0.0,0.0,0.035084,Temperature change,0.9717142857142856
Burundi,BDI,1982,0.157552,0.014656,0.142896,0.0,0.0,0.0,0.0,0.034234,Standard Deviation,0.3982666666666666
Burundi,BDI,1982,0.157552,0.014656,0.142896,0.0,0.0,0.0,0.0,0.034234,Temperature change,0.3806
Burundi,BDI,1983,0.205184,0.01832,0.186864,0.0,0.0,0.0,0.0,0.043411,Standard Deviation,0.3993333333333334
Burundi,BDI,1983,0.205184,0.01832,0.186864,0.0,0.0,0.0,0.0,0.043411,Temperature change,0.6462666666666667
Burundi,BDI,1984,0.21984,0.018631,0.201209,0.0,0.0,0.0,0.0,0.0454,Standard Deviation,0.42175
Burundi,BDI,1984,0.21984,0.018631,0.201209,0.0,0.0,0.0,0.0,0.0454,Temperature change,-0.060375
Burundi,BDI,1985,0.230832,0.014656,0.216176,0.0,0.0,0.0,0.0,0.046651,Standard Deviation,0.292
Burundi,BDI,1985,0.230832,0.014656,0.216176,0.0,0.0,0.0,0.0,0.046651,Temperature change,0.193
Burundi,BDI,1986,0.234496,0.01832,0.216176,0.0,0.0,0.0,0.0,0.046511,Standard Deviation,0.3978666666666666
Burundi,BDI,1986,0.234496,0.01832,0.216176,0.0,0.0,0.0,0.0,0.046511,Temperature change,0.4976
Burundi,BDI,1987,0.249152,0.025648,0.223504,0.0,0.0,0.0,0.0,0.048306,Standard Deviation,0.401
Burundi,BDI,1987,0.249152,0.025648,0.223504,0.0,0.0,0.0,0.0,0.048306,Temperature change,0.6914117647058823
Burundi,BDI,1988,0.227168,0.018029,0.209139,0.0,0.0,0.0,0.0,0.043091,Standard Deviation,0.401
Burundi,BDI,1988,0.227168,0.018029,0.209139,0.0,0.0,0.0,0.0,0.043091,Temperature change,0.1748823529411765
Burundi,BDI,1989,0.267472,0.01832,0.249152,0.0,0.0,0.0,0.0,0.049774,Standard Deviation,0.4019375
Burundi,BDI,1989,0.267472,0.01832,0.249152,0.0,0.0,0.0,0.0,0.049774,Temperature change,0.028375
Burundi,BDI,1990,0.208848,0.014656,0.194192,0.0,0.0,0.0,0.0,0.038085,Standard Deviation,0.397875
Burundi,BDI,1990,0.208848,0.014656,0.194192,0.0,0.0,0.0,0.0,0.038085,Temperature change,0.289625
Burundi,BDI,1991,0.23816,0.014656,0.223504,0.0,0.0,0.0,0.0,0.042568,Standard Deviation,0.401
Burundi,BDI,1991,0.23816,0.014656,0.223504,0.0,0.0,0.0,0.0,0.042568,Temperature change,-0.0958823529411764
Burundi,BDI,1992,0.216176,0.01832,0.197856,0.0,0.0,0.0,0.0,0.037641,Standard Deviation,0.4007333333333333
Burundi,BDI,1992,0.216176,0.01832,0.197856,0.0,0.0,0.0,0.0,0.037641,Temperature change,0.0075333333333333
Burundi,BDI,1993,0.227168,0.018029,0.209139,0.0,0.0,0.0,0.0,0.040893,Standard Deviation,0.4083333333333334
Burundi,BDI,1993,0.227168,0.018029,0.209139,0.0,0.0,0.0,0.0,0.040893,Temperature change,0.039
Burundi,BDI,1994,0.234496,0.01832,0.216176,0.0,0.0,0.0,0.0,0.041976,Standard Deviation,0.3838
Burundi,BDI,1994,0.234496,0.01832,0.216176,0.0,0.0,0.0,0.0,0.041976,Temperature change,0.0748
Burundi,BDI,1995,0.23816,0.01832,0.21984,0.0,0.0,0.0,0.0,0.040143,Standard Deviation,0.391
Burundi,BDI,1995,0.23816,0.01832,0.21984,0.0,0.0,0.0,0.0,0.040143,Temperature change,0.592125
Burundi,BDI,1996,0.241824,0.018047,0.223777,0.0,0.0,0.0,0.0,0.040776,Standard Deviation,0.426375
Burundi,BDI,1996,0.241824,0.018047,0.223777,0.0,0.0,0.0,0.0,0.040776,Temperature change,0.67275
Burundi,BDI,1997,0.249152,0.018054,0.231098,0.0,0.0,0.0,0.0,0.042059,Standard Deviation,0.4323333333333333
Burundi,BDI,1997,0.249152,0.018054,0.231098,0.0,0.0,0.0,0.0,0.042059,Temperature change,1.072
Burundi,BDI,1998,0.249152,0.018054,0.231098,0.0,0.0,0.0,0.0,0.041282,Standard Deviation,0.3909285714285714
Burundi,BDI,1998,0.249152,0.018054,0.231098,0.0,0.0,0.0,0.0,0.041282,Temperature change,0.5967142857142856
Burundi,BDI,1999,0.252816,0.007223,0.245593,0.0,0.0,0.0,0.0,0.040908,Standard Deviation,0.4398333333333333
Burundi,BDI,1999,0.252816,0.007223,0.245593,0.0,0.0,0.0,0.0,0.040908,Temperature change,-0.8875000000000001
Burundi,BDI,2000,0.271136,0.00723,0.263906,0.0,0.0,0.0,0.0,0.042985,Standard Deviation,0.422
Burundi,BDI,2000,0.271136,0.00723,0.263906,0.0,0.0,0.0,0.0,0.042985,Temperature change,0.6020000000000001
Burundi,BDI,2001,0.205184,0.010799,0.194385,0.0,0.0,0.0,0.0,0.031734,Standard Deviation,0.396
Burundi,BDI,2001,0.205184,0.010799,0.194385,0.0,0.0,0.0,0.0,0.031734,Temperature change,0.4331333333333333
Burundi,BDI,2002,0.212512,0.010992,0.20152,0.0,0.0,0.0,0.0,0.031962,Standard Deviation,0.396125
Burundi,BDI,2002,0.212512,0.010992,0.20152,0.0,0.0,0.0,0.0,0.031962,Temperature change,0.9326875
Burundi,BDI,2003,0.161216,0.007328,0.153888,0.0,0.0,0.0,0.0,0.023498,Standard Deviation,0.401
Burundi,BDI,2003,0.161216,0.007328,0.153888,0.0,0.0,0.0,0.0,0.023498,Temperature change,1.0061764705882352
Burundi,BDI,2004,0.197856,0.007328,0.190528,0.0,0.0,0.0,0.0,0.027787,Standard Deviation,0.401
Burundi,BDI,2004,0.197856,0.007328,0.190528,0.0,0.0,0.0,0.0,0.027787,Temperature change,1.1331764705882352
Burundi,BDI,2007,0.20152,0.010796,0.190724,0.0,0.0,0.0,0.0,0.025366,Standard Deviation,0.3902142857142857
Burundi,BDI,2007,0.20152,0.010796,0.190724,0.0,0.0,0.0,0.0,0.025366,Temperature change,1.2202142857142857
Burundi,BDI,2008,0.208848,0.014656,0.194192,0.0,0.0,0.0,0.0,0.025229,Standard Deviation,0.4245
Burundi,BDI,2008,0.208848,0.014656,0.194192,0.0,0.0,0.0,0.0,0.025229,Temperature change,1.19275
Burundi,BDI,2009,0.168544,0.014656,0.153888,0.0,0.0,0.0,0.0,0.019352,Standard Deviation,0.4183333333333333
Burundi,BDI,2009,0.168544,0.014656,0.153888,0.0,0.0,0.0,0.0,0.019352,Temperature change,0.9834444444444445
Burundi,BDI,2010,0.296784,0.01832,0.278464,0.0,0.0,0.0,0.0,0.032519,Standard Deviation,0.42
Burundi,BDI,2010,0.296784,0.01832,0.278464,0.0,0.0,0.0,0.0,0.032519,Temperature change,1.6288
Burundi,BDI,2011,0.340752,0.010992,0.32976,0.0,0.0,0.0,0.0,0.036037,Standard Deviation,0.4373333333333333
Burundi,BDI,2011,0.340752,0.010992,0.32976,0.0,0.0,0.0,0.0,0.036037,Temperature change,0.511
Burundi,BDI,2012,0.352023,0.029033,0.32299,0.0,0.0,0.0,0.0,0.035937,Standard Deviation,0.4205
Burundi,BDI,2012,0.352023,0.029033,0.32299,0.0,0.0,0.0,0.0,0.035937,Temperature change,0.9735
Burundi,BDI,2013,0.359072,0.021984,0.337088,0.0,0.0,0.0,0.0,0.035378,Standard Deviation,0.4075
Burundi,BDI,2013,0.359072,0.021984,0.337088,0.0,0.0,0.0,0.0,0.035378,Temperature change,1.294125
Canada,CAN,1961,194.000694,45.594816,118.662304,22.965952,2.783862,3.99376,0.0,10.616398,Standard Deviation,1.191
Canada,CAN,1961,194.000694,45.594816,118.662304,22.965952,2.783862,3.99376,0.0,10.616398,Temperature change,-0.075235294117647
Canada,CAN,1962,206.990771,47.031104,126.287088,25.97776,3.085507,4.609312,0.0,11.115183,Standard Deviation,1.191
Canada,CAN,1962,206.990771,47.031104,126.287088,25.97776,3.085507,4.609312,0.0,11.115183,Temperature change,-0.001235294117647
Canada,CAN,1963,210.910776,46.598752,134.270944,22.365056,3.143656,4.532368,0.0,11.117533,Standard Deviation,1.191
Canada,CAN,1963,210.910776,46.598752,134.270944,22.365056,3.143656,4.532368,0.0,11.117533,Temperature change,0.2819411764705882
Canada,CAN,1964,237.577733,51.91888,143.7204,34.159472,3.547061,4.23192,0.0,12.292959,Standard Deviation,1.191
Canada,CAN,1964,237.577733,51.91888,143.7204,34.159472,3.547061,4.23192,0.0,12.292959,Temperature change,-0.4686470588235294
Canada,CAN,1965,251.916995,54.175904,151.748224,38.035984,3.746947,4.209936,0.0,12.794936,Standard Deviation,1.191
Canada,CAN,1965,251.916995,54.175904,151.748224,38.035984,3.746947,4.209936,0.0,12.794936,Temperature change,-0.6622941176470588
Canada,CAN,1966,259.074371,52.582064,155.826256,42.421792,4.001347,4.242912,0.0,12.918044,Standard Deviation,1.191
Canada,CAN,1966,259.074371,52.582064,155.826256,42.421792,4.001347,4.242912,0.0,12.918044,Temperature change,-0.1605294117647058
Canada,CAN,1967,281.637036,57.315952,171.489856,45.063536,3.583404,4.184288,0.0,13.800291,Standard Deviation,1.191
Canada,CAN,1967,281.637036,57.315952,171.489856,45.063536,3.583404,4.184288,0.0,13.800291,Temperature change,-0.3751176470588235
Canada,CAN,1968,303.26134,60.577644,179.204741,55.524927,3.659768,4.29426,0.0,14.627744,Standard Deviation,1.191
Canada,CAN,1968,303.26134,60.577644,179.204741,55.524927,3.659768,4.29426,0.0,14.627744,Temperature change,0.312470588235294
Canada,CAN,1969,307.119205,59.11864,181.529216,58.297904,3.699701,4.473744,0.0,14.601126,Standard Deviation,1.191
Canada,CAN,1969,307.119205,59.11864,181.529216,58.297904,3.699701,4.473744,0.0,14.601126,Temperature change,0.2757058823529412
Canada,CAN,1970,341.177214,58.814528,211.372496,62.625088,3.561598,4.803504,0.0,15.917142,Standard Deviation,1.191
Canada,CAN,1970,341.177214,58.814528,211.372496,62.625088,3.561598,4.803504,0.0,15.917142,Temperature change,0.0040588235294117
Canada,CAN,1971,352.287404,55.876,220.327312,67.468896,4.068172,4.547024,0.0,16.094503,Standard Deviation,1.191
Canada,CAN,1971,352.287404,55.876,220.327312,67.468896,4.068172,4.547024,0.0,16.094503,Temperature change,-0.0161764705882352
Canada,CAN,1972,380.791685,62.155498,233.317611,76.485264,4.476858,4.356454,0.0,17.135627,Standard Deviation,1.191
Canada,CAN,1972,380.791685,62.155498,233.317611,76.485264,4.476858,4.356454,0.0,17.135627,Temperature change,-1.8515294117647056
Canada,CAN,1973,381.273198,52.014144,238.174656,81.868416,4.995054,4.220928,0.0,16.943947,Standard Deviation,1.191
Canada,CAN,1973,381.273198,52.014144,238.174656,81.868416,4.995054,4.220928,0.0,16.943947,Temperature change,0.5818235294117647
Canada,CAN,1974,389.616915,48.50724,248.922491,83.516431,5.135027,3.535727,0.0,17.079149,Standard Deviation,1.191
Canada,CAN,1974,389.616915,48.50724,248.922491,83.516431,5.135027,3.535727,0.0,17.079149,Temperature change,-0.7674117647058823
Canada,CAN,1975,396.786785,61.28463,241.98745,85.914265,4.933023,2.667417,0.0,17.150003,Standard Deviation,1.191
Canada,CAN,1975,396.786785,61.28463,241.98745,85.914265,4.933023,2.667417,0.0,17.150003,Temperature change,0.0161176470588235
Canada,CAN,1976,398.962262,59.10032,233.733888,98.928,4.767158,2.432896,0.0,17.019039,Standard Deviation,1.191
Canada,CAN,1976,398.962262,59.10032,233.733888,98.928,4.767158,2.432896,0.0,17.019039,Temperature change,0.0728235294117647
Canada,CAN,1977,407.790443,65.032336,233.700912,101.954464,4.776091,2.32664,0.0,17.195241,Standard Deviation,1.191
Canada,CAN,1977,407.790443,65.032336,233.700912,101.954464,4.776091,2.32664,0.0,17.195241,Temperature change,1.044470588235294
Canada,CAN,1978,415.528652,69.509131,233.823426,104.551318,5.112975,2.531802,0.0,17.340651,Standard Deviation,1.191
Canada,CAN,1978,415.528652,69.509131,233.823426,104.551318,5.112975,2.531802,0.0,17.340651,Temperature change,-0.4595294117647059
Canada,CAN,1979,441.676761,76.028,244.293536,112.572736,5.832969,2.94952,0.0,18.236694,Standard Deviation,1.191
Canada,CAN,1979,441.676761,76.028,244.293536,112.572736,5.832969,2.94952,0.0,18.236694,Temperature change,-0.1127647058823529
Canada,CAN,1980,442.846874,81.171584,241.294388,112.040529,5.207679,3.132694,0.0,18.066895,Standard Deviation,1.191
Canada,CAN,1980,442.846874,81.171584,241.294388,112.040529,5.207679,3.132694,0.0,18.066895,Temperature change,0.6228823529411764
Canada,CAN,1981,429.62972,83.689424,227.908128,110.026256,5.034408,2.971504,0.0,17.312759,Standard Deviation,1.191
Canada,CAN,1981,429.62972,83.689424,227.908128,110.026256,5.034408,2.971504,0.0,17.312759,Temperature change,1.888294117647059
Canada,CAN,1982,414.454925,88.444514,208.640972,110.325729,4.182152,2.861559,0.0,16.51115,Standard Deviation,1.191
Canada,CAN,1982,414.454925,88.444514,208.640972,110.325729,4.182152,2.861559,0.0,16.51115,Temperature change,-0.8328823529411765
Canada,CAN,1983,408.338502,93.5236,193.810944,114.031008,3.906182,3.066768,0.0,16.101215,Standard Deviation,1.191
Canada,CAN,1983,408.338502,93.5236,193.810944,114.031008,3.906182,3.066768,0.0,16.101215,Temperature change,0.3295882352941176
Canada,CAN,1984,425.23333,102.914432,192.50656,121.230768,4.27637,4.3052,0.0,16.609331,Standard Deviation,1.191
Canada,CAN,1984,425.23333,102.914432,192.50656,121.230768,4.27637,4.3052,0.0,16.609331,Temperature change,0.3361764705882353
Canada,CAN,1985,421.718695,99.763392,186.658816,125.224528,5.063271,5.008688,0.0,16.317906,Standard Deviation,1.191
Canada,CAN,1985,421.718695,99.763392,186.658816,125.224528,5.063271,5.008688,0.0,16.317906,Temperature change,-0.0556470588235294
Canada,CAN,1986,404.70795,92.486688,186.427984,115.7824,5.269662,4.741216,0.0,15.49651,Standard Deviation,1.191
Canada,CAN,1986,404.70795,92.486688,186.427984,115.7824,5.269662,4.741216,0.0,15.49651,Temperature change,0.0707058823529411
Canada,CAN,1987,430.982059,99.030592,201.864416,119.120304,6.258507,4.70824,0.0,16.302299,Standard Deviation,1.191
Canada,CAN,1987,430.982059,99.030592,201.864416,119.120304,6.258507,4.70824,0.0,16.302299,Temperature change,1.451470588235294
Canada,CAN,1988,455.669111,106.406224,210.88152,127.203088,5.986391,5.191888,0.0,16.993027,Standard Deviation,1.191
Canada,CAN,1988,455.669111,106.406224,210.88152,127.203088,5.986391,5.191888,0.0,16.993027,Temperature change,0.949764705882353
Canada,CAN,1989,462.88515,106.8972,206.642272,138.422256,6.262814,4.660608,0.0,16.990099,Standard Deviation,1.191
Canada,CAN,1989,462.88515,106.8972,206.642272,138.422256,6.262814,4.660608,0.0,16.990099,Temperature change,-0.0658823529411764
Canada,CAN,1990,458.503095,99.384419,212.489863,125.716223,5.823211,11.959545,3.129834,16.578071,Standard Deviation,1.191
Canada,CAN,1990,458.503095,99.384419,212.489863,125.716223,5.823211,11.959545,3.129834,16.578071,Temperature change,0.0142941176470588
Canada,CAN,1991,450.159602,104.320436,200.26082,125.376547,4.770787,12.155284,3.275728,16.068084,Standard Deviation,1.191
Canada,CAN,1991,450.159602,104.320436,200.26082,125.376547,4.770787,12.155284,3.275728,16.068084,Temperature change,0.4919411764705883
Canada,CAN,1992,464.012832,107.115141,203.257958,132.661833,4.804072,13.194801,2.979028,16.368658,Standard Deviation,1.191
Canada,CAN,1992,464.012832,107.115141,203.257958,132.661833,4.804072,13.194801,2.979028,16.368658,Temperature change,0.0504117647058823
Canada,CAN,1993,464.554171,99.073391,206.534081,137.762669,4.892831,13.345042,2.946157,16.204531,Standard Deviation,1.191
Canada,CAN,1993,464.554171,99.073391,206.534081,137.762669,4.892831,13.345042,2.946157,16.204531,Temperature change,0.4643529411764706
Canada,CAN,1994,479.033003,102.727173,211.670232,140.977967,5.769324,14.634045,3.254262,16.529101,Standard Deviation,1.191
Canada,CAN,1994,479.033003,102.727173,211.670232,140.977967,5.769324,14.634045,3.254262,16.529101,Temperature change,0.516
Canada,CAN,1995,491.825697,104.557205,214.347839,148.261218,6.529322,14.902379,3.227734,16.791922,Standard Deviation,1.191
Canada,CAN,1995,491.825697,104.557205,214.347839,148.261218,6.529322,14.902379,3.227734,16.791922,Temperature change,0.7495294117647058
Canada,CAN,1996,508.196664,106.522219,221.105535,155.033506,6.185381,16.11565,3.234372,17.172375,Standard Deviation,1.191
Canada,CAN,1996,508.196664,106.522219,221.105535,155.033506,6.185381,16.11565,3.234372,17.172375,Temperature change,-0.0176470588235294
Canada,CAN,1997,522.57729,113.400966,229.090909,153.691311,6.657483,16.271803,3.464819,17.487589,Standard Deviation,1.191
Canada,CAN,1997,522.57729,113.400966,229.090909,153.691311,6.657483,16.271803,3.464819,17.487589,Temperature change,0.622
Canada,CAN,1998,530.276273,119.625745,232.014143,150.443655,6.828347,17.992048,3.372335,17.590963,Standard Deviation,1.191
Canada,CAN,1998,530.276273,119.625745,232.014143,150.443655,6.828347,17.992048,3.372335,17.590963,Temperature change,2.374941176470589
Canada,CAN,1999,544.482079,119.944739,234.946472,162.930239,7.118443,16.268156,3.27403,17.910725,Standard Deviation,1.191
Canada,CAN,1999,544.482079,119.944739,234.946472,162.930239,7.118443,16.268156,3.27403,17.910725,Temperature change,1.746529411764706
Canada,CAN,2000,567.096101,129.620141,237.196947,173.423037,7.232124,16.248497,3.375355,18.482232,Standard Deviation,1.191
Canada,CAN,2000,567.096101,129.620141,237.196947,173.423037,7.232124,16.248497,3.375355,18.482232,Temperature change,1.0353529411764706
Canada,CAN,2001,559.14704,127.083197,241.047036,165.500283,6.982743,15.672514,2.861267,18.035394,Standard Deviation,1.191
Canada,CAN,2001,559.14704,127.083197,241.047036,165.500283,6.982743,15.672514,2.861267,18.035394,Temperature change,1.7103529411764706
Canada,CAN,2002,564.373836,124.437053,242.067364,171.754725,7.148304,16.025732,2.940659,18.018219,Standard Deviation,1.191
Canada,CAN,2002,564.373836,124.437053,242.067364,171.754725,7.148304,16.025732,2.940659,18.018219,Temperature change,0.5821176470588235
Canada,CAN,2003,581.427172,123.534029,257.959186,174.245252,7.248136,15.498767,2.941802,18.388276,Standard Deviation,1.191
Canada,CAN,2003,581.427172,123.534029,257.959186,174.245252,7.248136,15.498767,2.941802,18.388276,Temperature change,1.166764705882353
Canada,CAN,2004,579.689422,115.875147,266.941814,170.262456,7.519955,15.999818,3.090231,18.165438,Standard Deviation,1.191
Canada,CAN,2004,579.689422,115.875147,266.941814,170.262456,7.519955,15.999818,3.090231,18.165438,Temperature change,0.2121764705882352
Canada,CAN,2005,574.763646,116.966213,260.883867,170.635767,7.613986,15.669512,2.994301,17.840984,Standard Deviation,1.191
Canada,CAN,2005,574.763646,116.966213,260.883867,170.635767,7.613986,15.669512,2.994301,17.840984,Temperature change,1.5545882352941176
Canada,CAN,2006,568.584509,114.306984,259.107308,168.469174,7.728498,16.021482,2.951063,17.477771,Standard Deviation,1.191
Canada,CAN,2006,568.584509,114.306984,259.107308,168.469174,7.728498,16.021482,2.951063,17.477771,Temperature change,2.4248823529411765
Canada,CAN,2007,593.755254,119.147025,265.758658,182.186157,7.73102,16.082692,2.849703,18.067889,Standard Deviation,1.191
Canada,CAN,2007,593.755254,119.147025,265.758658,182.186157,7.73102,16.082692,2.849703,18.067889,Temperature change,1.0393529411764706
Canada,CAN,2008,576.808657,112.985128,256.949782,181.849633,6.988372,15.316703,2.719038,17.364058,Standard Deviation,1.191
Canada,CAN,2008,576.808657,112.985128,256.949782,181.849633,6.988372,15.316703,2.719038,17.364058,Temperature change,0.7316470588235294
